2014-11-25 18,부산 기장군,기장읍,221231,0.004,0.4,0.031,0.02,32,
2014-11-25 19,부산 기장군,기장읍,221231,0.004,0.4,0.026,0.022,29,
2014-11-25 20,부산 기장군,기장읍,221231,0.003,0.4,0.027,0.02,32,
2014-11-25 21,부산 기장군,기장읍,221231,0.003,0.6,0.027,0.02,28,
2014-11-25 22,부산 기장군,기장읍,221231,0.003,0.6,0.031,0.018,27,
2014-11-25 23,부산 기장군,기장읍,221231,0.003,0.3,0.032,0.018,27,
2014-11-25 24,부산 기장군,기장읍,221231,0.003,0.3,0.034,0.018,22,
2014-11-26 01,부산 기장군,기장읍,221231,0.003,0.2,0.035,0.017,21,
2014-11-26 02,부산 기장군,기장읍,221231,0.003,0.2,0.035,0.017,23,
2014-11-26 03,부산 기장군,기장읍,221231,0.003,0.3,0.034,0.017,23,
2014-11-26 04,부산 기장군,기장읍,221231,0.004,0.3,0.032,0.018,23,
2014-11-26 05,부산 기장군,기장읍,221231,0.004,0.3,0.032,0.018,25,
2014-11-26 06,부산 기장군,기장읍,221231,0.004,0.4,0.031,0.019,24,
2014-11-26 07,부산 기장군,기장읍,221231,0.004,0.4,0.03,0.019,24,
2014-11-26 08,부산 기장군,기장읍,221231,0.004,0.4,0.028,0.02,27,
2014-11-26 09,부산 기장군,기장읍,221231,0.003,0.3,0.026,0.021,35,
2014-11-26 10,부산 기장군,기장읍,221231,0.003,0.3,0.024,0.021,32,
2014-11-26 11,부산 기장군,기장읍,221231,0.003,0.3,0.026,0.02,32,
2014-11-26 12,부산 기장군,기장읍,221231,0.003,0.3,0.025,0.021,34,
2014-11-26 13,부산 기장군,기장읍,221231,0.003,0.3,0.028,0.019,34,
2014-11-26 14,부산 기장군,기장읍,221231,0.004,0.2,0.028,0.02,29,
2014-11-26 15,부산 기장군,기장읍,221231,0.004,0.2,0.03,0.019,24,
2014-11-26 16,부산 기장군,기장읍,221231,0.004,0.2,0.031,0.02,22,
2014-11-26 17,부산 기장군,기장읍,221231,0.004,0.2,0.027,0.022,30,
2014-11-26 18,부산 기장군,기장읍,221231,0.004,0.3,0.018,0.028,35,
2014-11-26 19,부산 기장군,기장읍,221231,0.004,0.3,0.008,0.03,45,
2014-11-26 20,부산 기장군,기장읍,221231,0.004,0.4,0.009,0.029,47,
2014-11-26 21,부산 기장군,기장읍,221231,0.003,0.4,0.01,0.026,37,
2014-11-26 22,부산 기장군,기장읍,221231,0.003,0.4,0.013,0.025,31,
2014-11-26 23,부산 기장군,기장읍,221231,0.003,0.3,0.015,0.024,30,
2014-11-26 24,부산 기장군,기장읍,221231,0.003,0.3,0.017,0.021,28,
2014-11-27 01,부산 기장군,기장읍,221231,0.003,0.3,0.016,0.021,25,
2014-11-27 02,부산 기장군,기장읍,221231,0.003,0.3,0.017,0.02,25,
2014-11-27 03,부산 기장군,기장읍,221231,0.003,0.3,0.02,0.019,25,
2014-11-27 04,부산 기장군,기장읍,221231,0.003,0.4,0.019,0.019,24,
2014-11-27 05,부산 기장군,기장읍,221231,0.003,0.4,0.016,0.021,27,
2014-11-27 06,부산 기장군,기장읍,221231,0.003,0.4,0.013,0.023,28,
2014-11-27 07,부산 기장군,기장읍,221231,0.003,0.5,0.02,0.019,26,
2014-11-27 08,부산 기장군,기장읍,221231,0.003,0.5,0.013,0.025,26,
2014-11-27 09,부산 기장군,기장읍,221231,0.003,0.3,0.005,0.028,38,
2014-11-27 10,부산 기장군,기장읍,221231,0.004,0.2,0.006,0.028,54,
2014-11-27 11,부산 기장군,기장읍,221231,0.003,0.2,0.02,0.02,50,
2014-11-27 12,부산 기장군,기장읍,221231,0.003,0.2,0.027,0.02,31,
2014-11-27 13,부산 기장군,기장읍,221231,0.003,0.2,0.031,0.019,30,
2014-11-27 14,부산 기장군,기장읍,221231,0.003,0.3,0.033,0.02,24,
2014-11-27 15,부산 기장군,기장읍,221231,0.003,0.3,0.033,0.02,26,
2014-11-27 16,부산 기장군,기장읍,221231,0.003,0.3,0.034,0.02,32,
2014-11-27 17,부산 기장군,기장읍,221231,0.003,0.3,0.032,0.022,33,
2014-11-27 18,부산 기장군,기장읍,221231,0.003,0.3,0.011,0.032,37,
2014-11-27 19,부산 기장군,기장읍,221231,0.004,0.4,0.004,0.033,50,
2014-11-27 20,부산 기장군,기장읍,221231,0.004,0.4,0.003,0.033,58,
2014-11-27 21,부산 기장군,기장읍,221231,0.003,0.4,0.003,0.032,50,
2014-11-27 22,부산 기장군,기장읍,221231,0.003,0.4,0.003,0.031,43,
2014-11-27 23,부산 기장군,기장읍,221231,0.003,0.3,0.005,0.029,34,
2014-11-27 24,부산 기장군,기장읍,221231,0.003,0.3,0.009,0.027,25,
2014-11-28 01,부산 기장군,기장읍,221231,0.003,0.3,0.012,0.024,21,
2014-11-28 02,부산 기장군,기장읍,221231,0.003,0.3,0.018,0.021,22,
2014-11-28 03,부산 기장군,기장읍,221231,0.003,0.3,0.02,0.02,16,
2014-11-28 04,부산 기장군,기장읍,221231,0.003,0.3,0.021,0.019,15,
2014-11-28 05,부산 기장군,기장읍,221231,0.003,0.3,0.018,0.021,15,
2014-11-28 06,부산 기장군,기장읍,221231,0.003,0.3,0.013,0.024,11,
2014-11-28 07,부산 기장군,기장읍,221231,0.003,0.5,0.008,0.026,17,
2014-11-28 08,부산 기장군,기장읍,221231,0.004,0.5,0.005,0.03,38,
2014-11-28 09,부산 기장군,기장읍,221231,0.004,0.7,0.004,0.029,66,
2014-11-28 10,부산 기장군,기장읍,221231,0.004,0.4,0.003,0.03,58,
2014-11-28 11,부산 기장군,기장읍,221231,0.004,0.4,0.003,0.031,50,
2014-11-28 12,부산 기장군,기장읍,221231,0.004,0.4,0.005,0.029,47,
2014-11-28 13,부산 기장군,기장읍,221231,0.005,0.3,0.006,0.03,46,
2014-11-28 14,부산 기장군,기장읍,221231,0.005,0.3,0.005,0.03,46,
2014-11-28 15,부산 기장군,기장읍,221231,0.004,0.2,0.004,0.029,45,
2014-11-28 16,부산 기장군,기장읍,221231,0.004,0.2,0.003,0.027,48,
2014-11-28 17,부산 기장군,기장읍,221231,0.004,0.4,0.003,0.028,52,
2014-11-28 18,부산 기장군,기장읍,221231,0.004,0.4,0.005,0.026,47,
2014-11-28 19,부산 기장군,기장읍,221231,0.004,0.4,0.008,0.026,37,
2014-11-28 20,부산 기장군,기장읍,221231,0.004,0.5,0.008,0.027,38,
2014-11-28 21,부산 기장군,기장읍,221231,0.004,0.5,0.013,0.024,38,
2014-11-28 22,부산 기장군,기장읍,221231,0.004,0.5,0.013,0.024,34,
2014-11-28 23,부산 기장군,기장읍,221231,0.004,0.4,0.011,0.025,39,
2014-11-28 24,부산 기장군,기장읍,221231,0.004,0.3,0.015,0.023,46,
2014-11-29 01,부산 기장군,기장읍,221231,0.004,0.3,0.021,0.02,34,
2014-11-29 02,부산 기장군,기장읍,221231,0.003,0.3,0.022,0.019,18,
2014-11-29 03,부산 기장군,기장읍,221231,0.003,0.3,0.023,0.018,15,
2014-11-29 04,부산 기장군,기장읍,221231,0.003,0.3,0.024,0.018,18,
2014-11-29 05,부산 기장군,기장읍,221231,0.003,0.2,0.024,0.018,18,
2014-11-29 06,부산 기장군,기장읍,221231,0.003,0.2,0.021,0.019,11,
2014-11-29 07,부산 기장군,기장읍,221231,0.003,0.2,0.013,0.023,14,
2014-11-29 08,부산 기장군,기장읍,221231,0.003,0.4,0.006,0.026,23,
2014-11-29 09,부산 기장군,기장읍,221231,0.003,0.4,0.004,0.026,34,
2014-11-29 10,부산 기장군,기장읍,221231,0.003,0.4,0.009,0.023,24,
2014-11-29 11,부산 기장군,기장읍,221231,0.003,0.3,0.021,0.019,17,
2014-11-29 12,부산 기장군,기장읍,221231,0.003,0.3,0.026,0.019,15,
2014-11-29 13,부산 기장군,기장읍,221231,0.003,0.2,0.031,0.018,8,
2014-11-29 14,부산 기장군,기장읍,221231,0.004,0.2,0.033,0.019,9,
2014-11-29 15,부산 기장군,기장읍,221231,0.004,0.2,0.036,0.019,15,
2014-11-29 16,부산 기장군,기장읍,221231,0.004,0.2,0.033,0.02,14,
2014-11-29 17,부산 기장군,기장읍,221231,0.003,0.3,0.031,0.02,12,
2014-11-29 18,부산 기장군,기장읍,221231,0.003,0.3,0.026,0.022,13,
2014-11-29 19,부산 기장군,기장읍,221231,0.003,0.3,0.019,0.024,17,
2014-11-29 20,부산 기장군,기장읍,221231,0.004,0.4,0.018,0.024,18,
2014-11-29 21,부산 기장군,기장읍,221231,0.004,0.4,0.022,0.022,16,
2014-11-29 22,부산 기장군,기장읍,221231,0.004,0.4,0.022,0.021,17,
2014-11-29 23,부산 기장군,기장읍,221231,0.004,0.3,0.019,0.022,18,
2014-11-29 24,부산 기장군,기장읍,221231,0.004,0.3,0.022,0.021,17,
